id,area_index,area,time,time_end,time_stayed
18770,3,common,33649,34218,562
18770,4,sub convention b,34219,35536,1314
18770,5,common,35537,35552,14
18770,6,poster area,35553,35566,12
18770,7,common,35567,35692,108
18770,8,main convention,35693,37654,1953
18770,9,common,37655,37686,28
18770,10,toilet 2,37687,37959,271
18770,11,common,37960,38302,320
18770,12,room 1,38303,38648,343
18770,13,common,38649,38712,57
18770,14,south stairway (1st floor),38713,38728,14
18770,15,south stairway (2nd floor),38729,38751,21
18770,16,common,38752,38779,24
18770,17,rest area,38780,39092,307
18770,18,common,39093,39145,49
18770,19,south stairway (2nd floor),39146,39169,22
18770,20,south stairway (1st floor),39170,39199,28
18770,21,common,39200,39282,76
18770,22,service counter,39283,39296,12
18770,23,common,39297,39324,26
18770,24,main convention,39325,41564,2227
18770,25,common,41565,41602,34
18770,26,toilet 2,41603,41883,279
18770,27,common,41884,41915,28
18770,28,main convention,41916,43079,1157
18770,29,common,43080,43155,68
18770,30,exit 15-0,43156,43216,60
18772,0,entrance 2-0,33480,33489,9
18772,1,common,33490,33498,8
18772,2,reception,33499,33738,239
18772,3,common,33739,33754,14
18772,4,reception,33755,33775,20
18772,5,common,33776,34313,529
18772,6,sub convention b,34314,40120,5804
18772,7,common,40121,40130,9
18772,8,poster area,40131,40146,14
18772,9,common,40147,40157,10
18772,10,toilet 1,40158,40276,117
18772,11,common,40277,40299,21
18772,12,poster area,40300,41200,897
18772,13,common,41201,41310,100
18772,14,exit 17-0,41311,41371,60
18780,0,entrance 2-0,38950,38958,8
18780,1,common,38959,38974,14
18780,2,reception,38975,39328,353
18780,3,common,39329,39388,52
18780,4,south stairway (1st floor),39389,39396,7
18780,5,common,39397,39456,52
18780,6,service counter,39457,39463,6
18780,7,common,39464,39478,13
18780,8,main convention,39479,41406,1911
18780,9,common,41407,41439,29
18780,10,toilet 2,41440,41668,227
18780,11,common,41669,41813,133
18780,12,exhibition hall,41814,43252,1423
18780,13,common,43253,43282,27
18780,14,exit 15-0,43283,43343,60
18787,0,entrance 4-0,31460,31468,8
18787,1,common,31469,31492,22
18787,2,reception,31493,31688,195
18787,3,common,31689,31777,81
18787,4,south stairway (1st floor),31778,31794,15
18787,5,south stairway (2nd floor),31795,31817,21
18787,6,common,31818,31897,70
18787,7,toilet 3,31898,32125,226
18787,8,common,32126,32204,69
18787,9,south stairway (2nd floor),32205,32220,14
18787,10,south stairway (1st floor),32221,32244,22
18787,11,common,32245,32709,443
18787,12,service counter,32710,32724,13
18787,13,common,32725,32818,88
18787,14,main convention,32819,37852,5021
18787,15,common,37853,38037,167
18787,16,poster area,38038,38053,14
18787,17,common,38054,38085,29
18787,18,sub convention a,38086,40758,2672
18787,19,common,40759,40806,45
18787,20,poster area,40807,40832,24
18787,21,common,40833,41591,747
18787,22,exit 15-0,41592,41652,60
18788,0,entrance 4-0,33170,33178,8
18788,1,common,33179,33187,8
18788,2,reception,33188,33528,340
18788,3,common,33529,33537,8
18788,4,reception,33538,33558,20
18788,5,common,33559,34178,610
18788,6,poster area,34179,34200,20
18788,7,common,34201,34232,30
18788,8,sub convention c,34233,39998,5765
18788,9,common,39999,40008,9
18788,10,poster area,40009,40658,648
18788,11,common,40659,40683,23
18788,12,toilet 1,40684,40808,124
18788,13,common,40809,40842,32
18788,14,poster area,40843,41000,156
18788,15,common,41001,41141,130
18788,16,exit 15-0,41142,41202,60
18790,0,entrance 7-0,31460,31467,7
18790,1,common,31468,31498,27
18790,2,room 2,31499,32415,915
18790,3,common,32416,32703,275
18790,4,main convention,32704,37907,5182
18790,5,common,37908,37928,19
18790,6,room 3,37929,38314,384
18790,7,common,38315,38488,159
18790,8,room 2,38489,39017,527
18790,9,common,39018,39133,103
18790,10,main convention,39134,41642,2490
18790,11,common,41643,41687,42
18790,12,toilet 2,41688,41812,123
18790,13,common,41813,41853,38
18790,14,main convention,41854,42114,245
18790,15,common,42115,42121,6
18790,16,exit 19-15,42122,42182,60
18792,0,entrance 7-0,31360,31368,8
18792,1,common,31369,31404,32
18792,2,room 2,31405,32388,983
18792,3,common,32389,32495,97
18792,4,service counter,32496,32503,7
18792,5,common,32504,32534,28
18792,6,main convention,32535,37970,5423
18792,7,common,37971,38035,57
18792,8,north stairway (1st floor),38036,38042,6
18792,9,common,38043,38084,37
18792,10,sub convention a,38085,40768,2680
18792,11,common,40769,40802,32
18792,12,poster area,40803,40857,50
18792,13,common,40858,40893,33
18792,14,room 2,40894,41017,121
18792,15,common,41018,41066,46
18792,16,poster area,41067,41637,565
18792,17,common,41638,41716,68
18792,18,exit 19-15,41717,41777,60
18793,0,entrance 2-0,30740,30749,9
18793,1,common,30750,30759,9
18793,2,reception,30760,31118,358
18793,3,common,31119,31128,9
18793,4,reception,31129,31161,32
18793,5,common,31162,31241,69
18793,6,toilet 1,31242,31438,196
18793,7,common,31439,31554,101
18793,8,exhibition hall,31555,34174,2610
18793,9,common,34175,34252,67
18793,10,poster area,34253,34327,73
18793,11,common,34328,34778,447
18793,12,sub convention b,34779,37084,2301
18793,13,common,37085,37093,8
18793,14,poster area,37094,37107,12
18793,15,common,37108,37114,6
18793,16,toilet 1,37115,37276,160
18793,17,common,37277,37302,23
18793,18,poster area,37303,37309,6
18793,19,common,37310,37395,74
18793,20,exit 17-0,37396,37456,60
18796,0,entrance 2-0,34080,34088,8
18796,1,common,34089,34114,23
18796,2,reception,34115,34258,143
18796,3,common,34259,34314,50
18796,4,sub convention c,34315,39767,5449
18796,5,common,39768,39786,17
18796,6,poster area,39787,39804,16
18796,7,common,39805,39815,10
18796,8,toilet 1,39816,39998,182
18796,9,common,39999,41064,1048
18796,10,exit 15-0,41065,41125,60
18800,0,entrance 2-0,31010,31022,12
18800,1,common,31023,31032,9
18800,2,reception,31033,31328,295
18800,3,common,31329,31340,11
18800,4,reception,31341,31378,37
18800,5,common,31379,31425,42
18800,6,south stairway (1st floor),31426,31443,16
18800,7,south stairway (2nd floor),31444,31467,22
18800,8,common,31468,32514,1028
18800,9,south stairway (2nd floor),32515,32533,17
18800,10,south stairway (1st floor),32534,32563,28
18800,11,common,32564,32818,244
18800,12,main convention,32819,37940,5104
18800,13,common,37941,38072,122
18800,14,south stairway (1st floor),38073,38089,15
18800,15,south stairway (2nd floor),38090,38113,22
18800,16,common,38114,38186,63
18800,17,toilet 3,38187,38418,230
18800,18,common,38419,38491,63
18800,19,south stairway (2nd floor),38492,38507,14
18800,20,south stairway (1st floor),38508,38531,22
18800,21,common,38532,38591,54
18800,22,poster area,38592,38620,26
18800,23,common,38621,38661,38
18800,24,sub convention a,38662,40658,1996
18800,25,common,40659,40668,9
18800,26,poster area,40669,40688,18
18800,27,common,40689,40714,24
18800,28,poster area,40715,41248,533
18800,29,common,41249,41308,57
18800,30,poster area,41309,41320,11
18800,31,common,41321,41371,47
18800,32,poster area,41372,41668,295
18800,33,common,41669,41676,7
18800,34,toilet 1,41677,41738,61
18800,35,common,41739,41759,19
18800,36,poster area,41760,41786,24
18800,37,common,41787,41912,115
18800,38,exit 17-0,41913,41973,60
18801,0,entrance 0-2,31460,31467,7
18801,1,common,31468,31474,6
18801,2,reception,31475,31748,273
18801,3,common,31749,31863,101
18801,4,exhibition hall,31864,37100,5217
18801,5,common,37101,37167,57
18801,6,poster area,37168,37175,7
18801,7,common,37176,37205,26
18801,8,poster area,37206,37538,332
18801,9,common,37539,37545,6
18801,10,poster area,37546,37552,6
18801,11,common,37553,37938,381
18801,12,poster area,37939,37955,15
18801,13,common,37956,37965,9
18801,14,toilet 1,37966,38039,72
18801,15,common,38040,38071,29
18801,16,room 1,38072,38394,321
18801,17,common,38395,38501,100
18801,18,south stairway (1st floor),38502,38517,14
18801,19,south stairway (2nd floor),38518,38540,21
18801,20,common,38541,38566,22
18801,21,rest area,38567,41212,2642
18801,22,common,41213,41237,21
18801,23,south stairway (2nd floor),41238,41253,14
18801,24,south stairway (1st floor),41254,41276,21
18801,25,common,41277,42793,1499
18801,26,exit 15-0,42794,42854,60
18803,0,entrance 4-0,32260,32268,8
18803,1,common,32269,32280,11
18803,2,reception,32281,32578,297
18803,3,common,32579,32954,359
18803,4,main convention,32955,37745,4777
18803,5,common,37746,37834,78
18803,6,south stairway (1st floor),37835,37852,16
18803,7,south stairway (2nd floor),37853,37879,25
18803,8,common,37880,37950,62
18803,9,toilet 3,37951,38296,344
18803,10,common,38297,38356,51
18803,11,south stairway (2nd floor),38357,38371,13
18803,12,south stairway (1st floor),38372,38394,21
18803,13,common,38395,38486,87
18803,14,poster area,38487,38517,28
18803,15,common,38518,38611,88
18803,16,sub convention a,38612,40628,2014
18803,17,common,40629,41158,528
18803,18,poster area,41159,41808,645
18803,19,common,41809,41901,85
18803,20,exit 15-0,41902,41962,60
18807,0,entrance 7-0,30890,30898,8
18807,1,common,30899,30934,31
18807,2,room 2,30935,32431,1495
18807,3,common,32432,32826,381
18807,4,main convention,32827,38034,5188
18807,5,common,38035,38092,50
18807,6,north stairway (1st floor),38093,38099,6
18807,7,common,38100,38140,36
18807,8,sub convention a,38141,40978,2837
18807,9,common,40979,40989,10
18807,10,poster area,40990,41015,24
18807,11,common,41016,41030,14
18807,12,toilet 1,41031,41372,340
18807,13,common,41373,41486,106
18807,14,room 2,41487,41687,199
18807,15,common,41688,42066,377
18807,16,room 2,42067,42730,662
18807,17,common,42731,42905,157
18807,18,exit 19-15,42906,42966,60
18812,0,entrance 2-0,32380,32389,9
18812,1,common,32390,32399,9
18812,2,reception,32400,32588,188
18812,3,common,32589,32600,11
18812,4,reception,32601,32643,42
18812,5,common,32644,32975,315
18812,6,main convention,32976,38091,5098
18812,7,common,38092,38428,320
18812,8,poster area,38429,38453,22
18812,9,common,38454,38518,61
18812,10,sub convention a,38519,40801,2280
18812,11,common,40802,40826,24
18812,12,poster area,40827,40853,25
18812,13,common,40854,40873,19
18812,14,toilet 1,40874,41271,396
18812,15,common,41272,41288,16
18812,16,poster area,41289,41326,35
18812,17,common,41327,41468,139
18812,18,poster area,41469,41490,20
18812,19,common,41491,42218,720
18812,20,south stairway (1st floor),42219,42225,6
18812,21,common,42226,42273,41
18812,22,service counter,42274,42279,5
18812,23,common,42280,42295,14
18812,24,main convention,42296,42834,532
18812,25,common,42835,42879,40
18812,26,exit 17-0,42880,42940,60
18818,0,entrance 2-0,33550,33558,8
18818,1,common,33559,33567,8
18818,2,reception,33568,33808,240
18818,3,common,33809,33914,92
18818,4,exhibition hall,33915,36340,2410
18818,5,common,36341,36410,60
18818,6,poster area,36411,36424,12
18818,7,common,36425,36439,13
18818,8,sub convention b,36440,39168,2723
18818,9,common,39169,39178,9
18818,10,poster area,39179,39193,13
18818,11,common,39194,39202,8
18818,12,toilet 1,39203,39360,156
18818,13,common,39361,40510,1138
18818,14,exit 5-0,40511,40571,60
18823,0,entrance 2-0,30590,30599,9
18823,1,common,30600,30608,8
18823,2,reception,30609,30918,309
18823,3,common,30919,32536,1599
18823,4,main convention,32537,34811,2269
18823,5,common,34812,34850,34
18823,6,toilet 2,34851,34888,37
18823,7,common,34889,35060,150
18823,8,poster area,35061,35075,13
18823,9,common,35076,35104,26
18823,10,sub convention b,35105,37319,2213
18823,11,common,37320,38038,711
18823,12,poster area,38039,38053,13
18823,13,common,38054,38063,9
18823,14,toilet 1,38064,38118,54
18823,15,common,38119,38378,256
18823,16,poster area,38379,38387,8
18823,17,common,38388,38466,74
18823,18,south stairway (1st floor),38467,38483,15
18823,19,south stairway (2nd floor),38484,38506,21
18823,20,common,38507,38534,24
18823,21,rest area,38535,39106,566
18823,22,common,39107,39160,50
18823,23,south stairway (2nd floor),39161,39185,23
18823,24,south stairway (1st floor),39186,39216,29
18823,25,common,39217,39381,155
18823,26,main convention,39382,41565,2168
18823,27,common,41566,41676,100
18823,28,south stairway (1st floor),41677,41695,17
18823,29,south stairway (2nd floor),41696,41720,23
18823,30,common,41721,41785,56
18823,31,toilet 3,41786,41858,71
18823,32,common,41859,41927,60
18823,33,south stairway (2nd floor),41928,41944,15
18823,34,south stairway (1st floor),41945,41967,21
18823,35,common,41968,42075,96
18823,36,main convention,42076,43142,1057
18823,37,common,43143,43286,127
18823,38,exit 5-0,43287,43347,60
18828,0,entrance 4-0,32670,32679,9
18828,1,common,32680,32706,25
18828,2,reception,32707,32958,251
18828,3,common,32959,32976,16
18828,4,reception,32977,33006,29
18828,5,common,33007,33039,29
18828,6,poster area,33040,33055,14
18828,7,common,33056,33750,679
18828,8,exhibition hall,33751,36300,2542
18828,9,common,36301,36370,60
18828,10,poster area,36371,36384,12
18828,11,common,36385,36399,13
18828,12,sub convention b,36400,39221,2818
18828,13,common,39222,39231,9
18828,14,poster area,39232,39249,16
18828,15,common,39250,39258,8
18828,16,toilet 1,39259,39318,59
18828,17,common,39319,39402,74
18828,18,south stairway (1st floor),39403,39409,6
18828,19,common,39410,39438,25
18828,20,exit 15-0,39439,39499,60
18836,0,entrance 7-0,31100,31107,7
18836,1,common,31108,31143,31
18836,2,room 2,31144,32448,1303
18836,3,common,32449,32594,136
18836,4,north stairway (1st floor),32595,32601,6
18836,5,common,32602,32665,56
18836,6,main convention,32666,37973,5292
18836,7,common,37974,38027,50
18836,8,toilet 2,38028,38118,89
18836,9,common,38119,38498,357
18836,10,poster area,38499,38522,22
18836,11,common,38523,38562,38
18836,12,sub convention a,38563,40478,1915
18836,13,common,40479,40499,19
18836,14,poster area,40500,41168,666
18836,15,common,41169,41238,66
18836,16,room 2,41239,42730,1490
18836,17,common,42731,42896,148
18836,18,exit 19-15,42897,42957,60
18837,0,entrance 2-0,31700,31710,10
18837,1,common,31711,31741,28
18837,2,reception,31742,31958,216
18837,3,common,31959,32749,774
18837,4,main convention,32750,35103,2344
18837,5,common,35104,35134,28
18837,6,service counter,35135,35142,7
18837,7,common,35143,35281,126
18837,8,poster area,35282,35289,7
18837,9,common,35290,35332,39
18837,10,sub convention b,35333,37453,2116
18837,11,common,37454,37461,7
18837,12,poster area,37462,37477,14
18837,13,common,37478,37670,183
18837,14,south stairway (1st floor),37671,37678,7
18837,15,common,37679,37708,26
18837,16,exit 15-0,37709,37769,60
18842,0,entrance 0-2,33400,33408,8
18842,1,common,33409,33423,13
18842,2,reception,33424,33618,194
18842,3,common,33619,33626,7
18842,4,reception,33627,33647,20
18842,5,common,33648,33696,43
18842,6,poster area,33697,33713,15
18842,7,common,33714,33732,17
18842,8,toilet 1,33733,33896,162
18842,9,common,33897,33918,20
18842,10,poster area,33919,33937,17
18842,11,common,33938,34028,86
18842,12,poster area,34029,34218,188
18842,13,common,34219,34247,27
18842,14,sub convention b,34248,40077,5822
18842,15,common,40078,40668,590
18842,16,poster area,40669,40700,29
18842,17,common,40701,41456,751
18842,18,toilet 1,41457,41621,163
18842,19,common,41622,41780,145
18842,20,exit 15-0,41781,41841,60
18848,0,entrance 2-0,31510,31521,11
18848,1,common,31522,31530,8
18848,2,reception,31531,31828,297
18848,3,common,31829,31947,106
18848,4,exhibition hall,31948,32519,566
18848,5,common,32520,32650,126
18848,6,main convention,32651,35182,2524
18848,7,common,35183,35367,170
18848,8,poster area,35368,35375,7
18848,9,common,35376,35430,50
18848,10,sub convention b,35431,38439,3004
18848,11,common,38440,38457,17
18848,12,poster area,38458,38478,19
18848,13,common,38479,38488,9
18848,14,toilet 1,38489,38537,47
18848,15,common,38538,38548,10
18848,16,poster area,38549,38570,20
18848,17,common,38571,39038,467
18848,18,poster area,39039,39048,9
18848,19,common,39049,39057,8
18848,20,poster area,39058,39065,7
18848,21,common,39066,39278,196
18848,22,main convention,39279,41553,2267
18848,23,common,41554,41600,43
18848,24,toilet 2,41601,41777,175
18848,25,common,41778,41812,32
18848,26,main convention,41813,43170,1346
18848,27,common,43171,43261,84
18848,28,exit 15-0,43262,43322,60
18850,0,entrance 2-0,32490,32500,10
18850,1,common,32501,32519,17
18850,2,reception,32520,32778,258
18850,3,common,32779,32838,54
18850,4,south stairway (1st floor),32839,32854,14
18850,5,south stairway (2nd floor),32855,32877,21
18850,6,common,32878,32906,25
18850,7,room 5,32907,40954,8044
18850,8,common,40955,40990,31
18850,9,south stairway (2nd floor),40991,41007,15
18850,10,south stairway (1st floor),41008,41031,22
18850,11,common,41032,41087,50
18850,12,exit 17-0,41088,41148,60
18853,0,entrance 2-0,34580,34588,8
